Anon Item ID,Operation,Field,Previous value,New value,Anon Actor,Date logged,timestamp_utc,case_id,bucket,level,translated_value,sequence,activity_name
ITEM-000498,Update,ownerid,"systemuser,7b9d5323-2ef3-4d52-9d6c-dd45deb05e3b","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,7/10/25 10:46,2025-07-10T10:46:00Z,ITEM-000498,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000499,Update,stepname,,14-Qualify,ACTOR-0008,19/12/2025 10:13,2025-12-19T10:13:00Z,ITEM-000499,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000499,Create,statecode,,0,ACTOR-0005,19/12/2025 10:13,2025-12-19T10:13:00Z,ITEM-000499,L1_STAGE,L1,Open,,Case Created
ITEM-000500,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,8/1/26 9:40,2026-08-01T09:40:00Z,ITEM-000500,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000500,Update,ownerid,"systemuser,7b9d5323-2ef3-4d52-9d6c-dd45deb05e3b","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,8/1/26 9:40,2026-08-01T09:40:00Z,ITEM-000500,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000501,Update,the000g_revenuetype,,604720001,ACTOR-0003,17/08/2025 12:50,2025-08-17T12:50:00Z,ITEM-000501,L2_MILESTONE,L2,604720001,,the000g_revenuetype → 604720001
ITEM-000501,Update,statuscode,1,4,ACTOR-0003,11/8/25 11:40,2025-11-08T11:40:00Z,ITEM-000501,L1_STAGE,L1,Canceled,,statuscode → Canceled
ITEM-000501,Update,msdyn_forecastcategory,100000001,100000006,ACTOR-0003,11/8/25 11:40,2025-11-08T11:40:00Z,ITEM-000501,L1_STAGE,L1,100000006,,msdyn_forecastcategory → 100000006
ITEM-000501,Update,actualclosedate,,8/11/25 0:00,ACTOR-0003,11/8/25 11:40,2025-11-08T11:40:00Z,ITEM-000501,L1_STAGE,L1,8/11/25 0:00,,actualclosedate → 8/11/25 0:00
ITEM-000501,Update,salesstage,,3,ACTOR-0003,11/8/25 11:40,2025-11-08T11:40:00Z,ITEM-000501,L1_STAGE,L1,3,,salesstage → 3
ITEM-000501,Update,statecode,0,2,ACTOR-0003,11/8/25 11:40,2025-11-08T11:40:00Z,ITEM-000501,L1_STAGE,L1,Lost,,statecode → Lost
ITEM-000502,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,1/9/25 9:15,2025-01-09T09:15:00Z,ITEM-000502,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000502,Update,ownerid,"systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,1/9/25 9:15,2025-01-09T09:15:00Z,ITEM-000502,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000504,Update,the000g_revenuetype,,604720002,ACTOR-0003,17/08/2025 12:56,2025-08-17T12:56:00Z,ITEM-000504,L2_MILESTONE,L2,604720002,,the000g_revenuetype → 604720002
ITEM-000504,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0003,27/10/2025 11:18,2025-10-27T11:18:00Z,ITEM-000504,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000504,Update,ownerid,"systemuser,2d7fbe83-3f35-4a1d-bc05-1b39dbf446d9","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0003,27/10/2025 11:18,2025-10-27T11:18:00Z,ITEM-000504,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000505,Create,statecode,,0,ACTOR-0009,9/9/25 12:53,2025-09-09T12:53:00Z,ITEM-000505,L1_STAGE,L1,Open,,Case Created
ITEM-000505,Update,stepname,,14-Qualify,ACTOR-0008,9/9/25 12:54,2025-09-09T12:54:00Z,ITEM-000505,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000505,Update,statuscode,1,3,ACTOR-0009,9/9/25 13:01,2025-09-09T13:01:00Z,ITEM-000505,L1_STAGE,L1,Won,,statuscode → Won
ITEM-000505,Update,msdyn_forecastcategory,100000001,100000005,ACTOR-0009,9/9/25 13:01,2025-09-09T13:01:00Z,ITEM-000505,L1_STAGE,L1,100000005,,msdyn_forecastcategory → 100000005
ITEM-000505,Update,actualclosedate,,9/9/25 0:00,ACTOR-0009,9/9/25 13:01,2025-09-09T13:01:00Z,ITEM-000505,L1_STAGE,L1,9/9/25 0:00,,actualclosedate → 9/9/25 0:00
ITEM-000505,Update,salesstage,,3,ACTOR-0009,9/9/25 13:01,2025-09-09T13:01:00Z,ITEM-000505,L1_STAGE,L1,3,,salesstage → 3
ITEM-000505,Update,statecode,0,1,ACTOR-0009,9/9/25 13:01,2025-09-09T13:01:00Z,ITEM-000505,L1_STAGE,L1,Won,,statecode → Won
ITEM-000506,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,16/10/2025 10:39,2025-10-16T10:39:00Z,ITEM-000506,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000506,Update,ownerid,"systemuser,9ab13e3b-1ff4-4d57-a2c8-d0c8f2ce3f42","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,16/10/2025 10:39,2025-10-16T10:39:00Z,ITEM-000506,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000507,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0003,27/08/2025 12:57,2025-08-27T12:57:00Z,ITEM-000507,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000507,Update,ownerid,"systemuser,7b9d5323-2ef3-4d52-9d6c-dd45deb05e3b","systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba",ACTOR-0003,27/08/2025 12:57,2025-08-27T12:57:00Z,ITEM-000507,L3_ADMIN,L3,"systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba",,Owner changed
ITEM-000508,Update,statuscode,1,3,ACTOR-0003,1/12/25 15:07,2025-01-12T15:07:00Z,ITEM-000508,L1_STAGE,L1,Won,,statuscode → Won
ITEM-000508,Update,msdyn_forecastcategory,100000001,100000005,ACTOR-0003,1/12/25 15:07,2025-01-12T15:07:00Z,ITEM-000508,L1_STAGE,L1,100000005,,msdyn_forecastcategory → 100000005
ITEM-000508,Update,actualclosedate,,12/1/25 0:00,ACTOR-0003,1/12/25 15:07,2025-01-12T15:07:00Z,ITEM-000508,L1_STAGE,L1,12/1/25 0:00,,actualclosedate → 12/1/25 0:00
ITEM-000508,Update,salesstage,,3,ACTOR-0003,1/12/25 15:07,2025-01-12T15:07:00Z,ITEM-000508,L1_STAGE,L1,3,,salesstage → 3
ITEM-000508,Update,statecode,0,1,ACTOR-0003,1/12/25 15:07,2025-01-12T15:07:00Z,ITEM-000508,L1_STAGE,L1,Won,,statecode → Won
ITEM-000508,Create,statecode,,0,ACTOR-0003,14/11/2025 17:26,2025-11-14T17:26:00Z,ITEM-000508,L1_STAGE,L1,Open,,Case Created
ITEM-000508,Update,stepname,,14-Qualify,ACTOR-0008,14/11/2025 17:27,2025-11-14T17:27:00Z,ITEM-000508,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000509,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,16/10/2025 10:39,2025-10-16T10:39:00Z,ITEM-000509,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000509,Update,ownerid,"systemuser,9ab13e3b-1ff4-4d57-a2c8-d0c8f2ce3f42","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,16/10/2025 10:39,2025-10-16T10:39:00Z,ITEM-000509,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000510,Update,stepname,,14-Qualify,ACTOR-0008,15/12/2025 15:07,2025-12-15T15:07:00Z,ITEM-000510,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000510,Create,statecode,,0,ACTOR-0003,15/12/2025 15:07,2025-12-15T15:07:00Z,ITEM-000510,L1_STAGE,L1,Open,,Case Created
ITEM-000510,Update,stepname,14-Qualify,15-Develop,ACTOR-0008,8/1/26 15:03,2026-08-01T15:03:00Z,ITEM-000510,L1_STAGE,L1,15-Develop,15.0,stepname → 15-Develop
ITEM-000510,Update,the000g__revenuetype,,604720002,ACTOR-0003,8/1/26 15:03,2026-08-01T15:03:00Z,ITEM-000510,L2_MILESTONE,L2,604720002,,the000g__revenuetype → 604720002
ITEM-000510,Update,msdyn_forecastcategory,100000001,100000005,ACTOR-0003,8/1/26 15:03,2026-08-01T15:03:00Z,ITEM-000510,L1_STAGE,L1,100000005,,msdyn_forecastcategory → 100000005
ITEM-000510,Update,stepname,15-Develop,16-Propose,ACTOR-0008,8/1/26 15:04,2026-08-01T15:04:00Z,ITEM-000510,L1_STAGE,L1,16-Propose,16.0,stepname → 16-Propose
ITEM-000510,Update,stepname,16-Propose,17-Close,ACTOR-0008,8/1/26 15:04,2026-08-01T15:04:00Z,ITEM-000510,L1_STAGE,L1,17-Close,17.0,stepname → 17-Close
ITEM-000510,Update,statuscode,1,3,ACTOR-0003,8/1/26 15:32,2026-08-01T15:32:00Z,ITEM-000510,L1_STAGE,L1,Won,,statuscode → Won
ITEM-000510,Update,actualclosedate,,12/19/25 0:00,ACTOR-0003,8/1/26 15:32,2026-08-01T15:32:00Z,ITEM-000510,L1_STAGE,L1,12/19/25 0:00,,actualclosedate → 12/19/25 0:00
ITEM-000510,Update,salesstage,,3,ACTOR-0003,8/1/26 15:32,2026-08-01T15:32:00Z,ITEM-000510,L1_STAGE,L1,3,,salesstage → 3
ITEM-000510,Update,statecode,0,1,ACTOR-0003,8/1/26 15:32,2026-08-01T15:32:00Z,ITEM-000510,L1_STAGE,L1,Won,,statecode → Won
ITEM-000511,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,1/9/25 9:15,2025-01-09T09:15:00Z,ITEM-000511,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000511,Update,ownerid,"systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,1/9/25 9:15,2025-01-09T09:15:00Z,ITEM-000511,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000512,Update,stepname,,14-Qualify,ACTOR-0008,16/10/2025 09:51,2025-10-16T09:51:00Z,ITEM-000512,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000512,Create,statecode,,0,ACTOR-0009,16/10/2025 09:51,2025-10-16T09:51:00Z,ITEM-000512,L1_STAGE,L1,Open,,Case Created
ITEM-000512,Update,the000g__revenuetype,,604720002,ACTOR-0009,18/12/2025 09:23,2025-12-18T09:23:00Z,ITEM-000512,L2_MILESTONE,L2,604720002,,the000g__revenuetype → 604720002
ITEM-000512,Update,estimatedclosedate,12/15/25 0:00,3/26/26 0:00,ACTOR-0009,18/12/2025 09:23,2025-12-18T09:23:00Z,ITEM-000512,L1_STAGE,L1,3/26/26 0:00,,estimatedclosedate → 3/26/26 0:00
ITEM-000512,Update,estimatedclosedate,3/26/26 0:00,4/23/26 0:00,ACTOR-0009,13/01/2026 12:43,2026-01-13T12:43:00Z,ITEM-000512,L1_STAGE,L1,4/23/26 0:00,,estimatedclosedate → 4/23/26 0:00
ITEM-000513,Update,stepname,14-Qualify,15-Develop,ACTOR-0008,15/01/2026 14:01,2026-01-15T14:01:00Z,ITEM-000513,L1_STAGE,L1,15-Develop,15.0,stepname → 15-Develop
ITEM-000513,Update,purchasetimeframe,,2,ACTOR-0003,15/01/2026 14:01,2026-01-15T14:01:00Z,ITEM-000513,L2_MILESTONE,L2,2,,purchasetimeframe → 2
ITEM-000513,Update,the000g_revenuetype,,604720000,ACTOR-0003,15/01/2026 14:01,2026-01-15T14:01:00Z,ITEM-000513,L2_MILESTONE,L2,604720000,,the000g_revenuetype → 604720000
ITEM-000513,Update,the000g__revenuetype,,604720001,ACTOR-0003,15/01/2026 14:01,2026-01-15T14:01:00Z,ITEM-000513,L2_MILESTONE,L2,604720001,,the000g__revenuetype → 604720001
ITEM-000513,Update,the000g_isrenewal,,TRUE,ACTOR-0003,15/01/2026 14:01,2026-01-15T14:01:00Z,ITEM-000513,L3_ADMIN,L3,TRUE,,the000g_isrenewal changed
ITEM-000513,Update,msdyn_forecastcategory,100000001,100000003,ACTOR-0003,15/01/2026 14:01,2026-01-15T14:01:00Z,ITEM-000513,L1_STAGE,L1,100000003,,msdyn_forecastcategory → 100000003
ITEM-000513,Update,stepname,15-Develop,16-Propose,ACTOR-0008,15/01/2026 14:02,2026-01-15T14:02:00Z,ITEM-000513,L1_STAGE,L1,16-Propose,16.0,stepname → 16-Propose
ITEM-000516,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,7/10/25 10:46,2025-07-10T10:46:00Z,ITEM-000516,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000516,Update,ownerid,"systemuser,7b9d5323-2ef3-4d52-9d6c-dd45deb05e3b","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,7/10/25 10:46,2025-07-10T10:46:00Z,ITEM-000516,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000518,Update,stepname,,14-Qualify,ACTOR-0008,6/10/25 10:06,2025-06-10T10:06:00Z,ITEM-000518,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000518,Create,statecode,,0,ACTOR-0009,6/10/25 10:06,2025-06-10T10:06:00Z,ITEM-000518,L1_STAGE,L1,Open,,Case Created
ITEM-000518,Update,estimatedclosedate,11/27/25 0:00,2/18/26 0:00,ACTOR-0009,29/10/2025 09:15,2025-10-29T09:15:00Z,ITEM-000518,L1_STAGE,L1,2/18/26 0:00,,estimatedclosedate → 2/18/26 0:00
ITEM-000518,Update,closeprobability,,25,ACTOR-0003,5/1/26 15:40,2026-05-01T15:40:00Z,ITEM-000518,L1_STAGE,L1,25,,closeprobability → 25
ITEM-000518,Update,the000g__revenuetype,,604720002,ACTOR-0009,12/1/26 14:57,2026-12-01T14:57:00Z,ITEM-000518,L2_MILESTONE,L2,604720002,,the000g__revenuetype → 604720002
ITEM-000519,Update,stepname,,14-Qualify,ACTOR-0008,16/09/2025 11:00,2025-09-16T11:00:00Z,ITEM-000519,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000519,Create,purchasetimeframe,,0,ACTOR-0007,16/09/2025 11:00,2025-09-16T11:00:00Z,ITEM-000519,L2_MILESTONE,L2,0,,Case Created
ITEM-000519,Update,statuscode,1,3,ACTOR-0007,26/09/2025 14:19,2025-09-26T14:19:00Z,ITEM-000519,L1_STAGE,L1,Won,,statuscode → Won
ITEM-000519,Update,msdyn_forecastcategory,100000001,100000005,ACTOR-0007,26/09/2025 14:19,2025-09-26T14:19:00Z,ITEM-000519,L1_STAGE,L1,100000005,,msdyn_forecastcategory → 100000005
ITEM-000519,Update,actualclosedate,,9/26/25 0:00,ACTOR-0007,26/09/2025 14:19,2025-09-26T14:19:00Z,ITEM-000519,L1_STAGE,L1,9/26/25 0:00,,actualclosedate → 9/26/25 0:00
ITEM-000519,Update,salesstage,,3,ACTOR-0007,26/09/2025 14:19,2025-09-26T14:19:00Z,ITEM-000519,L1_STAGE,L1,3,,salesstage → 3
ITEM-000519,Update,statecode,0,1,ACTOR-0007,26/09/2025 14:19,2025-09-26T14:19:00Z,ITEM-000519,L1_STAGE,L1,Won,,statecode → Won
ITEM-000520,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,1/9/25 9:15,2025-01-09T09:15:00Z,ITEM-000520,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000520,Update,ownerid,"systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,1/9/25 9:15,2025-01-09T09:15:00Z,ITEM-000520,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000522,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,1/9/25 9:15,2025-01-09T09:15:00Z,ITEM-000522,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000522,Update,ownerid,"systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,1/9/25 9:15,2025-01-09T09:15:00Z,ITEM-000522,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000523,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0003,27/10/2025 11:18,2025-10-27T11:18:00Z,ITEM-000523,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000523,Update,ownerid,"systemuser,2d7fbe83-3f35-4a1d-bc05-1b39dbf446d9","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0003,27/10/2025 11:18,2025-10-27T11:18:00Z,ITEM-000523,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000524,Update,stepname,,14-Qualify,ACTOR-0008,26/09/2025 14:33,2025-09-26T14:33:00Z,ITEM-000524,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000524,Create,purchasetimeframe,,0,ACTOR-0007,26/09/2025 14:33,2025-09-26T14:33:00Z,ITEM-000524,L2_MILESTONE,L2,0,,Case Created
ITEM-000524,Update,statuscode,1,3,ACTOR-0007,14/01/2026 14:24,2026-01-14T14:24:00Z,ITEM-000524,L1_STAGE,L1,Won,,statuscode → Won
ITEM-000524,Update,msdyn_forecastcategory,100000001,100000005,ACTOR-0007,14/01/2026 14:24,2026-01-14T14:24:00Z,ITEM-000524,L1_STAGE,L1,100000005,,msdyn_forecastcategory → 100000005
ITEM-000524,Update,actualclosedate,,1/14/26 0:00,ACTOR-0007,14/01/2026 14:24,2026-01-14T14:24:00Z,ITEM-000524,L1_STAGE,L1,1/14/26 0:00,,actualclosedate → 1/14/26 0:00
ITEM-000524,Update,salesstage,,3,ACTOR-0007,14/01/2026 14:24,2026-01-14T14:24:00Z,ITEM-000524,L1_STAGE,L1,3,,salesstage → 3
ITEM-000524,Update,statecode,0,1,ACTOR-0007,14/01/2026 14:24,2026-01-14T14:24:00Z,ITEM-000524,L1_STAGE,L1,Won,,statecode → Won
ITEM-000524,Update,the000g__revenuetype,,604720004,ACTOR-0007,14/01/2026 14:24,2026-01-14T14:24:00Z,ITEM-000524,L2_MILESTONE,L2,604720004,,the000g__revenuetype → 604720004
ITEM-000525,Update,stepname,,14-Qualify,ACTOR-0008,25/09/2025 10:11,2025-09-25T10:11:00Z,ITEM-000525,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000525,Create,purchaseprocess,,0,ACTOR-0002,25/09/2025 10:11,2025-09-25T10:11:00Z,ITEM-000525,L2_MILESTONE,L2,0,,Case Created
ITEM-000525,Update,stepname,14-Qualify,15-Develop,ACTOR-0008,22/10/2025 09:05,2025-10-22T09:05:00Z,ITEM-000525,L1_STAGE,L1,15-Develop,15.0,stepname → 15-Develop
ITEM-000525,Update,stepname,15-Develop,16-Propose,ACTOR-0008,22/10/2025 09:05,2025-10-22T09:05:00Z,ITEM-000525,L1_STAGE,L1,16-Propose,16.0,stepname → 16-Propose
ITEM-000525,Update,stepname,16-Propose,17-Close,ACTOR-0008,22/10/2025 09:05,2025-10-22T09:05:00Z,ITEM-000525,L1_STAGE,L1,17-Close,17.0,stepname → 17-Close
ITEM-000525,Update,statuscode,1,3,ACTOR-0002,22/10/2025 09:06,2025-10-22T09:06:00Z,ITEM-000525,L1_STAGE,L1,Won,,statuscode → Won
ITEM-000525,Update,msdyn_forecastcategory,100000001,100000005,ACTOR-0002,22/10/2025 09:06,2025-10-22T09:06:00Z,ITEM-000525,L1_STAGE,L1,100000005,,msdyn_forecastcategory → 100000005
ITEM-000525,Update,actualclosedate,,10/22/25 0:00,ACTOR-0002,22/10/2025 09:06,2025-10-22T09:06:00Z,ITEM-000525,L1_STAGE,L1,10/22/25 0:00,,actualclosedate → 10/22/25 0:00
ITEM-000525,Update,salesstage,,3,ACTOR-0002,22/10/2025 09:06,2025-10-22T09:06:00Z,ITEM-000525,L1_STAGE,L1,3,,salesstage → 3
ITEM-000525,Update,statecode,0,1,ACTOR-0002,22/10/2025 09:06,2025-10-22T09:06:00Z,ITEM-000525,L1_STAGE,L1,Won,,statecode → Won
ITEM-000526,Update,the000g_revenuetype,,604720001,ACTOR-0009,6/10/25 9:51,2025-06-10T09:51:00Z,ITEM-000526,L2_MILESTONE,L2,604720001,,the000g_revenuetype → 604720001
ITEM-000526,Update,the000g_isrenewal,,FALSE,ACTOR-0009,6/10/25 9:51,2025-06-10T09:51:00Z,ITEM-000526,L3_ADMIN,L3,FALSE,,the000g_isrenewal changed
ITEM-000526,Update,estimatedclosedate,9/17/25 0:00,12/17/25 0:00,ACTOR-0009,6/10/25 9:51,2025-06-10T09:51:00Z,ITEM-000526,L1_STAGE,L1,12/17/25 0:00,,estimatedclosedate → 12/17/25 0:00
ITEM-000526,Update,estimatedclosedate,12/17/25 0:00,3/18/26 0:00,ACTOR-0009,29/10/2025 09:21,2025-10-29T09:21:00Z,ITEM-000526,L1_STAGE,L1,3/18/26 0:00,,estimatedclosedate → 3/18/26 0:00
ITEM-000526,Update,closeprobability,,50,ACTOR-0003,5/1/26 15:56,2026-05-01T15:56:00Z,ITEM-000526,L1_STAGE,L1,50,,closeprobability → 50
ITEM-000527,Update,stepname,,14-Qualify,ACTOR-0008,15/08/2025 10:03,2025-08-15T10:03:00Z,ITEM-000527,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000527,Create,statecode,,0,ACTOR-0009,15/08/2025 10:03,2025-08-15T10:03:00Z,ITEM-000527,L1_STAGE,L1,Open,,Case Created
ITEM-000529,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0003,27/10/2025 11:18,2025-10-27T11:18:00Z,ITEM-000529,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000529,Update,ownerid,"systemuser,2d7fbe83-3f35-4a1d-bc05-1b39dbf446d9","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0003,27/10/2025 11:18,2025-10-27T11:18:00Z,ITEM-000529,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000530,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0004,26/09/2025 09:20,2025-09-26T09:20:00Z,ITEM-000530,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000530,Update,ownerid,"systemuser,1cba5fd4-6e4e-4e0f-85ff-a6438bc2f2f0","systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba",ACTOR-0004,26/09/2025 09:20,2025-09-26T09:20:00Z,ITEM-000530,L3_ADMIN,L3,"systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba",,Owner changed
ITEM-000531,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,8/9/25 8:04,2025-08-09T08:04:00Z,ITEM-000531,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000531,Update,ownerid,"systemuser,09f34b91-4d86-4fc8-8b41-8af3d91e94bf","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,8/9/25 8:04,2025-08-09T08:04:00Z,ITEM-000531,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000532,Update,stepname,,14-Qualify,ACTOR-0008,5/1/26 17:11,2026-05-01T17:11:00Z,ITEM-000532,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000532,Create,statecode,,0,ACTOR-0002,5/1/26 17:11,2026-05-01T17:11:00Z,ITEM-000532,L1_STAGE,L1,Open,,Case Created
ITEM-000534,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,1/9/25 9:15,2025-01-09T09:15:00Z,ITEM-000534,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
